0, 0, 48471, 96974, -1, -1, -1, -1
1, 113.225, 2968, 5968, -1, -1, -1, -1
2, 0.0196236, 3156, 19380, -1, -1, -1, -1
3, 10.5363, 29151, 156093, 9.31999e+09, 128837, 0, -1
7, 7.01892, 9164, 52115, 1.93629e+06, 131.292, -1, -1
6, 6.40214, 741311, 3970752, 1.93629e+06, 42.1711, -1, -1
7, 60.4305, 190203, 1082662, 127601, 4.84144, -1, -1
8, 9.7245, 190203, 1064889, 1870.95, 4.42834, -1, -1
9, 9.38482, 190203, 1064889, 1152.53, 3.92344, -1, -1
6, 1.94923, 370520, 1962189, 1238.44, 4.1117, -1, -1
7, 19.3902, 212678, 1187595, 35.7455, 3.81698, -1, -1
8, 9.19653, 212678, 1184909, 35.7455, 3.79827, -1, -1
9, 9.19458, 212678, 1184909, 35.7455, 3.6413, -1, -1
6, 1.25379, 292404, 1565020, 35.7455, 3.77293, -1, -1
7, 12.1082, 210611, 1174191, 19.0279, 3.63771, -1, -1
8, 9.10551, 210611, 1173549, 19.0279, 3.63276, -1, -1
9, 8.50756, 210611, 1173549, 18.984, 3.56431, -1, -1
6, 1.04981, 265698, 1432958, 18.984, 3.67134, -1, -1
7, 9.92829, 209074, 1165254, 18.984, 3.569, -1, -1
8, 9.31337, 209074, 1165110, 18.984, 3.56688, -1, -1
9, 9.83697, 209074, 1165110, 18.9451, 3.52991, -1, -1
6, 1.7806, 355654, 1916934, 16.6052, 3.82472, -1, -1
7, 15.8291, 255176, 1427268, 12.0399, 3.61307, -1, -1
8, 12.4739, 255176, 1426587, 12.0399, 3.60606, -1, -1
9, 10.1429, 255176, 1426587, 8.97886, 3.54669, -1, -1
6, 1.24197, 315407, 1713760, 8.98827, 3.64837, -1, -1
7, 10.9083, 253650, 1419589, 8.97886, 3.54536, -1, -1
8, 11.1341, 253650, 1419331, 7.29225, 3.54332, -1, -1
9, 8.5884, 253650, 1419331, 7.06211, 3.51477, -1, -1
6, 1.13967, 303130, 1652686, 8.19586, 3.60342, -1, -1
7, 9.32953, 253155, 1417130, 7.06211, 3.51836, -1, -1
8, 10.7678, 253155, 1417086, 7.06211, 3.51738, -1, -1
9, 8.702, 253155, 1417086, 7.11291, 3.5008, -1, -1
6, 1.26375, 291512, 1601572, 9.02286, 3.57775, -1, -1
7, 12.6795, 255338, 1429893, 7.4301, 3.51046, -1, -1
8, 11.4075, 255338, 1429818, 7.32211, 3.50953, -1, -1
9, 7.83138, 255338, 1429818, 6.78854, 3.49731, -1, -1
7, 10.2754, 253404, 1419405, 6.27642, 3.49569, -1, -1
4, 356.52, 253404, 1419405, 6.27642, 3.49569, -1, -1
5, 123.854, 130920, 581205, 5.64449, 3.49946, -1, -1
-1, 604.155, 130920, 581205, 5.64449, 3.49946, 0, 1094
